""	"protein"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"significant"	"mean_mouse"	"mean_naked mole rat"	"ngood_mouse"	"ngood_naked mole rat"
"167"	"C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8R1M2;Q8CGP7;Q8CGP5;Q8BFU2;F8WIX8;Q64523;Q6GSS7;P27661;Q8CGP4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"168"	"C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8R1M2;Q8CGP7;Q8CGP5;Q8BFU2;F8WIX8;Q64523;Q6GSS7;Q8CGP4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"169"	"C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8R1M2;Q8CGP7;Q8CGP5;Q8BFU2;P27661"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"170"	"C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8R1M2;Q8CGP7;Q8CGP5;Q8BFU2;Q8CGP4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"171"	"CON__ENSEMBL:ENSBTAP00000001528"	NA	26.6491751743912	NA	NA	NA	NA	NA	NA	26.6491751743912	0	3
"172"	"CON__ENSEMBL:ENSBTAP00000007350"	-0.489899896886262	26.8299165983277	-2.1877457083802	0.0676239061207364	0.152153788771657	-4.92452096097989	FALSE	27.0748665467708	26.5849666498846	3	3
"173"	"CON__ENSEMBL:ENSBTAP00000007350;CON__P01030"	0.404330484251055	27.6002931064464	1.93585211935842	0.0970647225154756	0.194442557039066	-5.28193416361754	FALSE	27.3981278643209	27.8024583485719	3	3
"174"	"CON__ENSEMBL:ENSBTAP00000007350;P01029;CON__P01030"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"175"	"CON__ENSEMBL:ENSBTAP00000016046"	2.63285814291711	24.5350005781144	5.88742409550318	0.000782379579771712	0.0085238196322497	-0.203278841162922	TRUE	23.2185715066558	25.851429649573	3	3
"176"	"CON__ENSEMBL:ENSBTAP00000016046;Q08879"	NA	26.065764211742	NA	NA	NA	NA	NA	NA	26.065764211742	0	3
"177"	"CON__ENSEMBL:ENSBTAP00000024146"	-0.746088925569505	30.3206144198447	-2.57873474498422	0.0387848267852242	0.102678222920444	-4.35961230194269	FALSE	30.6936588826295	29.94756995706	3	3
"178"	"CON__ENSEMBL:ENSBTAP00000024146;Q6GQT1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"179"	"CON__ENSEMBL:ENSBTAP00000024146;Q6GQT1;Q61838"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"180"	"CON__ENSEMBL:ENSBTAP00000031360"	0.536981028922582	24.8463738472794	1.0702695766268	0.328936401728827	0.461998881523492	-6.25319186395764	FALSE	24.5241852299258	25.0611662588484	2	3
"181"	"CON__ENSEMBL:ENSBTAP00000034412"	NA	25.3834338676667	NA	NA	NA	NA	NA	NA	25.3834338676667	0	3
"182"	"CON__ENSEMBL:ENSBTAP00000037665"	-1.19805583686755	29.0350182572576	-3.78787084179161	0.0077551490222349	0.0345760336406719	-2.66493409843329	TRUE	29.6340461756914	28.4359903388238	3	3
"183"	"CON__P00735"	1.93857264509369	27.4544829561637	6.45611770143208	0.000463207569827277	0.0066235635067078	0.35620190891107	TRUE	26.4851966336168	28.4237692787105	3	3
"184"	"CON__P00735;P19221"	NA	26.6086382293933	NA	NA	NA	NA	NA	NA	26.6086382293933	0	3
"185"	"CON__P00761"	1.84940878328432	28.7929747485296	1.95061724240533	0.0950303199962608	0.192585921223191	-5.26125175362608	FALSE	27.8682703568874	29.7176791401717	3	3
"186"	"CON__P01030"	0.224696259771888	26.2760089019023	0.947839910995726	0.376933444543428	0.506970817893032	-6.49019429411617	FALSE	26.1636607720163	26.3883570317882	3	3
"187"	"CON__P01966"	1.10484742212992	30.6098693342128	2.35855558749266	0.0529773319267926	0.127519571754274	-4.67842085350095	FALSE	30.0574456231479	31.1622930452778	3	3
"188"	"CON__P02533;CON__Q6IFX2;Q6IFX2"	-2.54555989879667	23.8929333873528	-2.53331839259585	0.0477469224411089	0.118534092368136	-4.38557966512899	FALSE	24.9111573468715	22.3655974480748	3	2
"189"	"CON__P02533;CON__Q6IFX2;Q6IFX2;CON__P08779"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"190"	"CON__P02533;CON__Q6IFX2;Q6IFX2;Q61781;CON__P19001;CON__Q9Z2K1;CON__Q3ZAW8;P19001;Q9Z2K1;CON__Q61782;CON__Q8N1A0;CON__P35900;Q8CCX5;CON__P08779"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"191"	"CON__P02533;CON__Q6IFX2;Q6IFX2;Q61781;CON__P19001;P19001;CON__P08779"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"192"	"CON__P02533;Q61781"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"193"	"CON__P02533;Q61781;CON__Q9Z2K1;CON__Q3ZAW8;Q9Z2K1;CON__Q7Z3Y9;Q8VCW2;Q9Z320;CON__P13645;CON__P02535-1;P02535;CON__Q7Z3Y8;CON__Q7Z3Y7;CON__Q7Z3Z0;CON__Q148H6;CON__P08779"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"194"	"CON__P02584"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"195"	"CON__P02672"	2.10541544457041	26.1374799154171	2.34700618940599	0.0711067680570879	0.157303369335451	-4.48532617792223	FALSE	24.5584183319893	26.6638337765597	1	3
"196"	"CON__P02676"	NA	26.7163189706934	NA	NA	NA	NA	NA	NA	26.7163189706934	0	3
"197"	"CON__P02676;Q8K0E8"	NA	25.46700178479	NA	NA	NA	NA	NA	NA	25.46700178479	0	3
"198"	"CON__P02769"	-2.08352201364303	29.5573167967418	-9.72363000987798	4.00419086650462e-05	0.00200468001130705	2.90339088351642	TRUE	30.5990778035633	28.5155557899203	3	3
"199"	"CON__P02769;CON__P02768-1"	-1.13611934055003	28.0557391811746	-2.69615052651927	0.0387575442978184	0.102668522280693	-4.16606757720414	FALSE	28.7374107855047	27.6012914449546	2	3
"200"	"CON__P02769;P07724"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"201"	"CON__P02777"	-2.03760121594205	26.5555254500546	-7.55784471501384	0.000406572155962791	0.00611546422827077	0.723560076474874	TRUE	27.7780861796198	25.7404849636778	2	3
"202"	"CON__P04258"	-5.13587443974381	29.2062179085386	-4.97450577336534	0.00316238373579771	0.018961216688983	-1.46152471511954	TRUE	31.2605676844362	26.1246932446924	3	2
"203"	"CON__P04264"	-2.37630349194646	27.7511601899023	-3.01991902504825	0.021070592009414	0.0679984138566611	-3.72486693301149	FALSE	28.9393119358755	26.563008443929	3	3
"204"	"CON__P04264;CON__P13647;CON__P48668;CON__P04259;CON__P02538;CON__Q922U2;Q922U2;CON__Q6IFZ6;Q6IFZ6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"205"	"CON__P04264;CON__P35908"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"206"	"CON__P04264;CON__Q922U2;Q922U2"	-1.83821722410971	28.2714081808888	-2.17460913804578	0.0689089797689098	0.15432629317643	-4.94335600637302	FALSE	29.1905167929436	27.3522995688339	3	3
"207"	"CON__P04264;P04104"	-2.12950415983039	27.5691388515996	-3.72166066126052	0.00842396974856579	0.0368400367173194	-2.75328692884081	TRUE	28.6338909315148	26.5043867716844	3	3
"208"	"CON__P04264;P04104;CON__P35908;CON__Q6IFZ6;Q6IFZ6;CON__Q7Z794"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"209"	"CON__P06868"	-0.287507815089382	25.6174653177204	-0.656624353522773	0.533852866151165	0.651870339651436	-6.73245648094602	FALSE	25.7612192252651	25.4737114101757	3	3
"210"	"CON__P06868;P20918"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"211"	"CON__P08779"	NA	27.2047473509061	NA	NA	NA	NA	NA	27.2047473509061	NA	1	0
"212"	"CON__P12763"	-1.47999454028843	29.042801449493	-2.81047772871695	0.028070448202465	0.0827197439437379	-4.02481594583953	FALSE	29.7827987196372	28.3028041793488	3	3
"213"	"CON__P12763;P29699"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"214"	"CON__P13645"	-2.21739582422998	27.1478820017275	-3.64083250968471	0.00932754417160294	0.0395794421357427	-2.86198937821911	TRUE	28.2565799138425	26.0391840896125	3	3
"215"	"CON__P13645;CON__P02535-1;P02535"	-1.99618518506668	27.5978041270199	-3.02812399317071	0.0208375206561374	0.0675455404143303	-3.71318782319048	FALSE	28.5958967195532	26.5997115344865	3	3
"216"	"CON__P13645;CON__P02535-1;P02535;CON__Q2M2I5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"217"	"CON__P13645;CON__Q7Z3Y8;CON__Q7Z3Y7;CON__Q2M2I5;A6BLY7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"218"	"CON__P13645;CON__Q7Z3Y8;CON__Q7Z3Y7;CON__Q7Z3Z0;CON__Q148H6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"219"	"CON__P13647"	-1.73144343839358	23.5912593220136	-4.08279852806849	0.0192990050764556	0.0640855597450613	-2.8151781299563	FALSE	24.7455549476093	23.0141115092157	1	2
"220"	"CON__P13647;CON__P48668;CON__P04259;CON__P02538"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"221"	"CON__P13647;CON__P48668;CON__P04259;CON__P02538;CON__O95678;E9Q1Z0;CON__Q922U2;Q922U2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"222"	"CON__P15497"	-0.61990773403312	25.0918285441848	-1.28405285439768	0.242771277191728	0.371967420752283	-6.13159621399306	FALSE	25.4017824112013	24.7818746771682	3	3
"223"	"CON__P17697"	NA	25.6912954044567	NA	NA	NA	NA	NA	NA	25.6912954044567	0	3
"224"	"CON__P34955"	0.253023171475941	28.1250416861495	0.563556242486252	0.591858475367192	0.70314533818562	-6.79381429769119	FALSE	27.9985301004115	28.2515532718874	3	3
"225"	"CON__P35527"	-2.90649242839214	26.7060633098979	-2.21909333708801	0.0646548998916168	0.147365807040857	-4.87951169168682	FALSE	28.159309524094	25.2528170957018	3	3
"226"	"CON__P35908"	-6.34731591926709	28.1705689278093	-6.06548428173323	0.00066138083018647	0.00786862747103363	-0.0236285508589482	TRUE	31.3442268874429	24.9969109681758	3	3
"227"	"CON__P35908;CON__P13647;CON__P48668;CON__P04259;CON__P02538;CON__O95678"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"228"	"CON__P35908;CON__P48668;CON__P04259;CON__P02538"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"229"	"CON__P41361"	0.883233586717419	24.8881101014111	1.42786677914171	0.218416239269572	0.346582067046738	-5.62248811106011	FALSE	24.225684911373	25.1089184980904	1	3
"230"	"CON__P48668;CON__P02538"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"231"	"CON__P48668;CON__P04259"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"232"	"CON__P48668;CON__P04259;CON__P02538"	-2.53485956197562	24.8670233893821	-4.02570076740415	0.01227725648543	0.0470996558452312	-2.5858218546558	TRUE	25.500738279876	22.9658787179004	3	1
"233"	"CON__P48668;CON__P04259;CON__P02538;CON__O95678;E9Q1Z0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"234"	"CON__P48668;CON__P04259;CON__P02538;CON__O95678;Q6IFZ8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"235"	"CON__P50448"	3.1347712906903	26.0819025354248	8.68953918133766	0.000197909500020776	0.00425695302466949	1.46073885013289	TRUE	24.2010397610106	27.3358110517009	2	3
"236"	"CON__P62894;P00015"	2.43274905931772	28.3801014227209	5.43172186015213	0.00385745305690584	0.0218907943059657	-1.34291483003023	TRUE	26.5555396282326	28.9882886875503	1	3
"237"	"CON__Q03247"	1.97110340636884	25.8014891852829	3.90217603492556	0.00933262668257103	0.0395794421357427	-2.63631195329915	TRUE	24.6188271414616	26.5899305478304	2	3
"238"	"CON__Q05443;P51885"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"239"	"CON__Q0V8M9"	NA	24.6701286058325	NA	NA	NA	NA	NA	NA	24.6701286058325	0	3
"240"	"CON__Q0V8M9;Q61704"	1.46100469143933	26.3942028946839	1.4657210291548	0.189121813737029	0.313166736316783	-5.91085245037866	FALSE	25.6637005489642	27.1247052404035	3	3
"241"	"CON__Q1A7A4"	6.26871653676273	22.9959178444708	11.6978743560265	0.000595878471439347	0.00765484842769402	0.51524824256775	TRUE	20.9063456655499	27.1750622023126	2	1
"242"	"CON__Q1RMK2"	1.5355045466348	24.9103433562474	3.97218219312708	0.00865173063411897	0.0376090730665152	-2.55409468407807	TRUE	23.9890406282666	25.5245451749014	2	3
"243"	"CON__Q1RMN8"	-2.03674983058875	24.9541058287007	-4.77688036305972	0.0118888960674737	0.0461918880442504	-2.28120460379052	TRUE	25.6330224388969	23.5962726083082	2	1
"244"	"CON__Q28065"	NA	25.5948577768033	NA	NA	NA	NA	NA	NA	25.5948577768033	0	3
"245"	"CON__Q28085"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"246"	"CON__Q28107"	0.920587044582378	25.7695606506099	2.95371234309952	0.0230566394809318	0.0728395434764611	-3.8193202062693	FALSE	25.3092671283187	26.2298541729011	3	3
"247"	"CON__Q28107;O88783"	NA	25.4071673062307	NA	NA	NA	NA	NA	NA	25.4071673062307	0	3
"248"	"CON__Q28194"	0.514074726993197	25.7806276868125	1.6367844543812	0.148732810499075	0.262928640601659	-5.68998189621783	FALSE	25.5235903233159	26.0376650503091	3	3
"249"	"CON__Q28194;P35441"	-0.0117829496593597	26.8079249133589	-0.0344200018882181	0.973569830478739	0.985586411991402	-6.97034492729	FALSE	26.8138163881886	26.8020334385293	3	3
"250"	"CON__Q29443;CON__Q0IIK2"	-3.21092773226376	26.7527379974939	-10.5502633335502	2.41675715915066e-05	0.00178061752047931	3.407849999985	TRUE	28.3582018636258	25.147274131362	3	3
"251"	"CON__Q2KJC7"	NA	27.5105156222913	NA	NA	NA	NA	NA	NA	27.5105156222913	0	3
"252"	"CON__Q2KJF1"	NA	26.2963732314973	NA	NA	NA	NA	NA	26.2963732314973	NA	3	0
"253"	"CON__Q2UVX4"	0.571287164528979	24.4482917331647	0.836743357721769	0.432267150675697	0.560246065589521	-6.59105819504884	FALSE	24.1626481509002	24.7339353154292	3	3
"254"	"CON__Q2UVX4;P01027"	2.04666700487867	23.7849004529654	1.73174271319771	0.14985728036491	0.264132386860579	-5.25515527542048	FALSE	22.2499001993064	24.296567204185	1	3
"255"	"CON__Q3MHN5;CON__ENSEMBL:ENSBTAP00000018229"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"256"	"CON__Q3SX09"	2.32821306617998	31.0855806477533	4.02792509613282	0.00577780600267604	0.0282839219522891	-2.34996661463378	TRUE	29.9214741146634	32.2496871808433	3	3
"257"	"CON__Q3SX09;A8DUK4;P02089;P02088"	NA	30.7267559813875	NA	NA	NA	NA	NA	NA	30.7267559813875	0	3
"258"	"CON__Q3SX14"	NA	29.5595503626473	NA	NA	NA	NA	NA	NA	29.5595503626473	0	3
"259"	"CON__Q3SX14;P13020"	-1.38953742831256	31.2703434310973	-5.08393832637109	0.0017519892002615	0.0132228837742446	-1.06815214424061	TRUE	31.9651121452536	30.575574716941	3	3
"260"	"CON__Q3SX28"	0.204137006994633	31.6426676080354	0.449833693658344	0.667370685595843	0.764850335880377	-6.8571408521899	FALSE	31.5405991045381	31.7447361115327	3	3
"261"	"CON__Q3SX28;Q7TMK6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"262"	"CON__Q3SZR3"	-1.56381394392186	25.1147250799705	-1.75409753944333	0.1341008667754	0.24343433739309	-5.43564698920631	FALSE	25.7402506575393	24.1764367136174	3	2
"263"	"CON__Q3SZV7"	0.891792159777517	29.8148839199451	2.67235997560663	0.034012459708297	0.0939340294485178	-4.2241154732971	FALSE	29.3689878400564	30.2607799998339	3	3
"264"	"CON__Q3T052"	0.714526376616813	24.7853216506155	0.707466028482825	0.503717526746306	0.624190447196748	-6.69547894824871	FALSE	24.4280584623071	25.1425848389239	3	3
"265"	"CON__Q3Y5Z3"	NA	27.0531564587667	NA	NA	NA	NA	NA	NA	27.0531564587667	0	3
"266"	"CON__Q3ZBS7"	1.56947641035655	28.9828526093448	5.00892138256112	0.00189702653167498	0.0136092537496254	-1.15363833654882	TRUE	28.1981144041665	29.7675908145231	3	3
"267"	"CON__Q58D62"	0.224727138918203	24.5187788143409	0.295489969504949	0.778388708624067	0.851887384537511	-6.80994086201489	FALSE	24.4288879587737	24.6536150976919	3	2
"268"	"CON__Q6IFZ6;Q6IFZ6;CON__Q7Z794"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"269"	"CON__Q86YZ3"	-0.925890053528217	22.4798108680423	-0.472235450156327	0.654798504522679	0.756018353030567	-6.73287965833849	FALSE	22.8501668894536	21.9242768359254	3	2
"270"	"CON__Q922U2;Q922U2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"271"	"CON__Q95M17"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"272"	"CON__Q9TRI1"	0.690379887156364	26.6342669494255	1.7170912359691	0.132710471680872	0.241985075669779	-5.58276917033123	FALSE	26.2890770058473	26.9794568930036	3	3
"273"	"CON__Q9TTE1;CON__A2I7N1;CON__A2I7N0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"274"	"CON__REFSEQ:XP_001252647"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"275"	"CON__REFSEQ:XP_001252647;CON__ENSEMBL:ENSBTAP00000038329"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"276"	"D2EAC2"	NA	23.1568663803595	NA	NA	NA	NA	NA	23.1568663803595	NA	3	0
"277"	"D3YUJ3"	-0.362029837787087	24.319191382472	-1.27457713820092	0.253351611912609	0.382004667701738	-6.02993269770166	FALSE	24.5364092851443	24.1743794473572	2	3
"278"	"D3YWE6"	NA	24.7580173403416	NA	NA	NA	NA	NA	24.7580173403416	NA	1	0
"279"	"D3YXG0"	NA	23.0394511999026	NA	NA	NA	NA	NA	NA	23.0394511999026	0	1
"280"	"D3YXJ0"	-0.890121537358848	23.6241942095975	-2.00473803700462	0.124726371471602	0.231703220849167	-4.89811729859626	FALSE	24.2176085678367	23.3274870304779	1	2
"281"	"D3YXK2"	-0.322979022716702	27.3951032627245	-0.571666363291501	0.586662432333771	0.69939049953628	-6.78880166796581	FALSE	27.5565927740829	27.2336137513662	3	3
"282"	"D3YXK2;Q80YR5"	NA	27.9606534859319	NA	NA	NA	NA	NA	27.9606534859319	NA	3	0
"283"	"D3YYU8"	NA	25.6924999999389	NA	NA	NA	NA	NA	25.6924999999389	NA	3	0
"284"	"D3YZG8"	NA	24.1097523993638	NA	NA	NA	NA	NA	24.1097523993638	NA	3	0
"285"	"D3YZP9"	-0.13948943167579	27.490340368211	-0.364516490441648	0.726980626970276	0.813408975337138	-6.89584887574763	FALSE	27.5600850840489	27.4205956523731	3	3
"286"	"D3YZZ5"	0.210174384801335	29.164117371963	0.348172668440207	0.738655406728318	0.820581408905699	-6.9023781192139	FALSE	29.0590301795623	29.2692045643637	3	3
"287"	"D3Z0A0;Q8CBG9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"288"	"D3Z0M9"	0.0970957760279082	27.2806894136095	0.455138800883065	0.66374320507045	0.762313166893609	-6.85448099969163	FALSE	27.2321415255956	27.3292373016235	3	3
"289"	"D3Z1Q2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"290"	"D3Z2H9"	-0.17580227213976	31.4617436445672	-0.748752247110346	0.480082426779271	0.602633066476896	-6.66371966448156	FALSE	31.5496447806371	31.3738425084974	3	3
"291"	"D3Z2H9;P21107"	2.28292206840301	32.1214673509641	5.29153966163629	0.00141138667036298	0.0118512415229904	-0.835893432389968	TRUE	30.9800063167626	33.2629283851656	3	3
"292"	"D3Z2H9;P21107;P58771"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"293"	"D3Z2H9;P21107;P58771;CON__Q3SX28"	1.78628261299822	32.9644793705143	2.04355768574638	0.0831627979873665	0.175489651869457	-5.13020423188085	FALSE	32.0713380640152	33.8576206770134	3	3
"294"	"D3Z2H9;P21107;P58771;Q6IRU2;CON__Q3SX28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"295"	"D3Z2R5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"296"	"D3Z3L3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"297"	"D3Z3L3;Q99PQ1"	NA	25.0775798247091	NA	NA	NA	NA	NA	25.0775798247091	NA	3	0
"298"	"D3Z3N4"	1.42611314782459	28.0913788468432	5.45819556616975	0.00119137091607203	0.0109722232461125	-0.653956780764005	TRUE	27.3783222729309	28.8044354207555	3	3
"299"	"D3Z4I3;Q62176"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"300"	"D3Z5M2"	-1.22354213103189	27.3162880005431	-2.06474253426825	0.0806719349194075	0.171649976061999	-5.1001464115731	FALSE	27.928059066059	26.7045169350271	3	3
"301"	"D3Z7P3"	0.155464103095543	28.9028653729767	0.46857348974887	0.654600855529783	0.755990945533466	-6.84761453301845	FALSE	28.8251333214289	28.9805974245245	3	3
"302"	"D3Z7Q2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"303"	"D4AFX7"	-0.45149595194899	27.2266348834415	-1.36273105980926	0.218062795613979	0.346208536352801	-6.03796299924014	FALSE	27.452382859416	27.000886907467	3	3
"304"	"E0CYQ0"	NA	26.0135175159999	NA	NA	NA	NA	NA	26.0135175159999	NA	3	0
"305"	"E0CZ22"	-0.391338832397625	24.5699153477085	-1.41966166139119	0.201605848860237	0.327162343162382	-5.96829973799072	FALSE	24.7655847639073	24.3742459315097	3	3
"306"	"E2JF22"	NA	25.7052506896061	NA	NA	NA	NA	NA	25.7052506896061	NA	3	0
"307"	"E5D8G1;Q6P9S7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"308"	"E9PUA5;Q9QWT9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"309"	"E9PUR0"	0.487703750660133	24.7861975398528	1.46172555105033	0.190176189955848	0.314035512438762	-5.91587262418138	FALSE	24.5423456645227	25.0300494151829	3	3
"310"	"E9PUU5"	NA	24.2748599480231	NA	NA	NA	NA	NA	24.2748599480231	NA	2	0
"311"	"E9PV48;Q64345"	NA	23.7649914320418	NA	NA	NA	NA	NA	23.7649914320418	NA	3	0
"312"	"E9PVA8"	0.193446381010743	28.1739136514319	0.873236116615301	0.41346972616354	0.543171018323635	-6.5590137846841	FALSE	28.0771904609265	28.2706368419372	3	3
"313"	"E9PVB5"	0.272401910831236	25.0191953308916	0.467506878576306	0.65532436659222	0.756223791233443	-6.8481665059612	FALSE	24.882994375476	25.1553962863072	3	3
"314"	"E9PVX6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"315"	"E9PVZ8"	-0.599746066652	27.1967172118268	-1.57312968248006	0.162716289648366	0.281355493675993	-5.77345360688475	FALSE	27.4965902451528	26.8968441785008	3	3
"316"	"E9PW37"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"317"	"E9PW37;Q3UHC7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"318"	"E9PWG2"	-0.666640061967019	24.6847819683107	-1.5795921894194	0.169403038602364	0.289577274402075	-5.66049879977887	FALSE	25.0847660054909	24.4181259435239	2	3
"319"	"E9PWG6"	-0.69974633602015	24.1541837779756	-1.02134771719447	0.358450992760959	0.490149879060047	-6.06666125119341	FALSE	24.3291203619807	23.6293740259605	3	1
"320"	"E9PWI3"	-0.397350114146692	25.4297546112337	-1.12695315647799	0.299437576189548	0.429164241244961	-6.30824780964632	FALSE	25.628429668307	25.2310795541603	3	3
"321"	"E9PWQ3"	-2.6657683260911	29.5322961429083	-6.08996974149663	0.000646459312721333	0.00781791690089483	0.000750547571300331	TRUE	30.8651803059538	28.1994119798627	3	3
"322"	"E9PWR4"	0.709442464069359	24.4692724712621	1.14194537693133	0.310166777596947	0.441774240568129	-5.94287656338726	FALSE	23.93719062321	24.6466330872794	1	3
"323"	"E9PWW6"	NA	25.0641173421979	NA	NA	NA	NA	NA	NA	25.0641173421979	0	3
"324"	"E9PWW9"	-0.185970421490957	24.5501687267501	-0.737313676050861	0.486554689709582	0.609349823154005	-6.67267147301046	FALSE	24.6431539374956	24.4571835160046	3	3
"325"	"E9PX39"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"326"	"E9PX68"	NA	25.3441293919646	NA	NA	NA	NA	NA	25.3441293919646	NA	2	0
"327"	"E9PXF8"	2.63313280297142	24.3517602098573	1.55604759371148	0.186324211798118	0.309614429926001	-5.46994401939481	FALSE	22.3769106076287	25.0100434106002	1	3
"328"	"E9PXX9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"329"	"E9PY39"	NA	26.4308668873296	NA	NA	NA	NA	NA	26.4308668873296	NA	3	0
"330"	"E9PY39;Q9D2M8"	0.5815672145848	28.6454616967189	1.02203346048273	0.343102942713181	0.476584582745853	-6.41756506870817	FALSE	28.3546780894265	28.9362453040113	3	3
"331"	"E9PY46"	4.57755611541497	25.3588384079378	10.7623777187722	0.000794757757061311	0.00859405962673015	0.301256023156524	TRUE	23.8329863694662	28.4105424848812	2	1
"332"	"E9PYB0"	NA	32.2163207406629	NA	NA	NA	NA	NA	32.2163207406629	NA	3	0
"333"	"E9PYD1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"334"	"E9PYF4"	0.775298318602325	25.3848331354337	1.57088790727628	0.163230547275606	0.282132480718513	-5.77636701286973	FALSE	24.9971839761326	25.7724822947349	3	3
"335"	"E9PYG6"	1.23343877093733	26.8177411828002	5.25483864143359	0.00146576281882212	0.0120904572550659	-0.876496165713155	TRUE	26.2010217973315	27.4344605682689	3	3
"336"	"E9PYH6"	NA	24.688355290808	NA	NA	NA	NA	NA	24.688355290808	NA	3	0
"337"	"E9PYK3"	0.667096469136981	24.6890051175391	1.47029229822237	0.195923554930947	0.32006001250839	-5.79692579455943	FALSE	24.4221665298843	25.0892629990213	3	2
"338"	"E9PYL2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"339"	"E9PYP2"	NA	24.3267400660615	NA	NA	NA	NA	NA	24.3267400660615	NA	3	0
"340"	"E9PZ11"	-3.43176000012875	22.8722163951664	-7.19664895000622	0.0031284823729479	0.018809838001666	-0.897089160412014	TRUE	24.0161363952093	20.5843763950805	2	1
"341"	"E9PZF0;Q01768"	-4.58618738102553	29.7234531375044	-2.07088568995465	0.0799637359609481	0.17077963091602	-5.09141862286937	FALSE	32.0165468280172	27.4303594469917	3	3
"342"	"E9PZJ8"	0.554081303115436	27.0114634781512	0.416284872462225	0.690531492277828	0.783335176652327	-6.87328017531606	FALSE	26.7344228265935	27.2885041297089	3	3
